Year,Time period,Commodity,Statistic type,Unit,Value
1973,Yr Jan-Dec,"Chickens, Broilers",Total supply,Million LBS,8037.659
1973,Yr Jan-Dec,Lamb and mutton,Beginning stocks,"Million lbs, CWE",15.704
1973,Yr Jan-Dec,Lamb and mutton,Commercial production,"Million lbs, CWE",502
1973,Yr Jan-Dec,Lamb and mutton,Ending stocks,"Million lbs, CWE",15.034
1973,Yr Jan-Dec,Lamb and mutton,Exports,"Million lbs, CWE",1.837911
1973,Yr Jan-Dec,Lamb and mutton,Farm production,"Million lbs, CWE",10
1973,Yr Jan-Dec,Lamb and mutton,Imports,"Million lbs, CWE",53
1973,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, boneless retail weight",(LBS) Pounds,1.750513582
1973,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, carcass weight",(LBS) Pounds,2.660354988
1973,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, retail weight",(LBS) Pounds,2.367715939
1973,Yr Jan-Dec,Lamb and mutton,Total disappearance,"Million lbs, CWE",563.832089
1973,Yr Jan-Dec,Lamb and mutton,Total production,"Million lbs, CWE",512
1973,Yr Jan-Dec,Lamb and mutton,Total supply,"Million lbs, CWE",580.704
1973,Yr Jan-Dec,Pork,Beginning stocks,"Million lbs, CWE",258.457
1973,Yr Jan-Dec,Pork,Commercial production,"Million lbs, CWE",13043
1973,Yr Jan-Dec,Pork,Ending stocks,"Million lbs, CWE",348.209
1973,Yr Jan-Dec,Pork,Exports,"Million lbs, CWE",214.783459
1973,Yr Jan-Dec,Pork,Farm production,"Million lbs, CWE",180
1973,Yr Jan-Dec,Pork,Imports,"Million lbs, CWE",533
1973,Yr Jan-Dec,Pork,"Per capita disappearance, boneless retail weight",(LBS) Pounds,43.15869318
1973,Yr Jan-Dec,Pork,"Per capita disappearance, carcass weight",(LBS) Pounds,63.46866644
1973,Yr Jan-Dec,Pork,"Per capita disappearance, retail weight",(LBS) Pounds,48.74393583
1973,Yr Jan-Dec,Pork,Total disappearance,"Million lbs, CWE",13451.46454
1973,Yr Jan-Dec,Pork,Total production,"Million lbs, CWE",13223
1973,Yr Jan-Dec,Pork,Total supply,"Million lbs, CWE",14014.457
1973,Yr Jan-Dec,Total poultry,Beginning stocks,Million LBS,319.048
1973,Yr Jan-Dec,Total poultry,Ending stocks,Million LBS,427.775
1973,Yr Jan-Dec,Total poultry,Exports,Million LBS,150.561
1973,Yr Jan-Dec,Total poultry,Federally inspected production,Million LBS,10095.495
1973,Yr Jan-Dec,Total poultry,Net ready-to-cook production,Million LBS,10569.652
1973,Yr Jan-Dec,Total poultry,"Per capita disappearance, boneless retail weight",(LBS) Pounds,34.16615559
1973,Yr Jan-Dec,Total poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,48.64526539
1973,Yr Jan-Dec,Total poultry,"Per capita disappearance, retail weight",(LBS) Pounds,48.312169
1973,Yr Jan-Dec,Total poultry,Total disappearance,Million LBS,10310.364
1973,Yr Jan-Dec,Total poultry,Total supply,Million LBS,10888.7
1973,Yr Jan-Dec,Total red meat,Beginning stocks,"Million lbs, CWE",763.71136
1973,Yr Jan-Dec,Total red meat,Commercial production,"Million lbs, CWE",34959
1973,Yr Jan-Dec,Total red meat,Ending stocks,"Million lbs, CWE",954.8362
1973,Yr Jan-Dec,Total red meat,Exports,"Million lbs, CWE",326.625653
1973,Yr Jan-Dec,Total red meat,Farm production,"Million lbs, CWE",411
1973,Yr Jan-Dec,Total red meat,Imports,"Million lbs, CWE",2607
1973,Yr Jan-Dec,Total red meat,"Per capita disappearance, boneless retail weight",(LBS) Pounds,122.0960016
1973,Yr Jan-Dec,Total red meat,"Per capita disappearance, carcass weight",(LBS) Pounds,176.7457071
1973,Yr Jan-Dec,Total red meat,"Per capita disappearance, retail weight",(LBS) Pounds,133.1317424
1973,Yr Jan-Dec,Total red meat,Total disappearance,"Million lbs, CWE",37459.24951
1973,Yr Jan-Dec,Total red meat,Total production,"Million lbs, CWE",35370
1973,Yr Jan-Dec,Total red meat,Total supply,"Million lbs, CWE",38740.71136
1973,Yr Jan-Dec,Total red meat and poultry,Beginning stocks,"Million lbs, CWE",1082.75936
1973,Yr Jan-Dec,Total red meat and poultry,Commercial production,"Million lbs, CWE",45528.652
1973,Yr Jan-Dec,Total red meat and poultry,Exports,"Million lbs, CWE",477.186653
1973,Yr Jan-Dec,Total red meat and poultry,Imports,"Million lbs, CWE",2607
1973,Yr Jan-Dec,Total red meat and poultry,Other production,"Million lbs, CWE",411
1973,Yr Jan-Dec,Total red meat and poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,225.3909725
1973,Yr Jan-Dec,Total red meat and poultry,"Per capita disappearance, retail weight",(LBS) Pounds,181.4439114
1973,Yr Jan-Dec,Total red meat and poultry,Total production,"Million lbs, CWE",45939.652
1973,Yr Jan-Dec,Total red meat and poultry,Total supply,"Million lbs, CWE",49629.41136
1973,Yr Jan-Dec,Turkeys,Beginning stocks,Million LBS,208.083
1973,Yr Jan-Dec,Turkeys,Condemnations,Million LBS,2
1973,Yr Jan-Dec,Turkeys,Ending stocks,Million LBS,280.957
1973,Yr Jan-Dec,Turkeys,Exports,Million LBS,49.959
1973,Yr Jan-Dec,Turkeys,Federally inspected production,Million LBS,1787.912
1973,Yr Jan-Dec,Turkeys,Net ready-to-cook production,Million LBS,1908
1973,Yr Jan-Dec,Turkeys,"Per capita disappearance, boneless retail weight",(LBS) Pounds,6.654198369
1973,Yr Jan-Dec,Turkeys,"Per capita disappearance, carcass weight",(LBS) Pounds,8.42303591
1973,Yr Jan-Dec,Turkeys,"Per capita disappearance, retail weight",(LBS) Pounds,8.42303591
1973,Yr Jan-Dec,Turkeys,Total disappearance,Million LBS,1785.167
1973,Yr Jan-Dec,Turkeys,Total supply,Million LBS,2116.083
1973,Yr Jan-Dec,U.S. population,Population,Million,211.939
1973,Yr Jan-Dec,Veal,Beginning stocks,"Million lbs, CWE",12.606
1973,Yr Jan-Dec,Veal,Commercial production,"Million lbs, CWE",325
1973,Yr Jan-Dec,Veal,Ending stocks,"Million lbs, CWE",11.566
1973,Yr Jan-Dec,Veal,Exports,"Million lbs, CWE",3.445283
1973,Yr Jan-Dec,Veal,Farm production,"Million lbs, CWE",32
1973,Yr Jan-Dec,Veal,Imports,"Million lbs, CWE",31
1973,Yr Jan-Dec,Veal,"Per capita disappearance, boneless retail weight",(LBS) Pounds,1.246268014
1973,Yr Jan-Dec,Veal,"Per capita disappearance, carcass weight",(LBS) Pounds,1.819369363
1973,Yr Jan-Dec,Veal,"Per capita disappearance, retail weight",(LBS) Pounds,1.510076571
1973,Yr Jan-Dec,Veal,Total disappearance,"Million lbs, CWE",385.594717
1973,Yr Jan-Dec,Veal,Total production,"Million lbs, CWE",357
1973,Yr Jan-Dec,Veal,Total supply,"Million lbs, CWE",400.606
1974,Yr Jan-Dec,Beef,Beginning stocks,"Million lbs, CWE",580.0272
1974,Yr Jan-Dec,Beef,Commercial production,"Million lbs, CWE",22843
1974,Yr Jan-Dec,Beef,Ending stocks,"Million lbs, CWE",518.72364
1974,Yr Jan-Dec,Beef,Exports,"Million lbs, CWE",73.625
1974,Yr Jan-Dec,Beef,Farm production,"Million lbs, CWE",294
1974,Yr Jan-Dec,Beef,Imports,"Million lbs, CWE",1615
1974,Yr Jan-Dec,Beef,"Per capita disappearance, boneless retail weight",(LBS) Pounds,80.73135538
1974,Yr Jan-Dec,Beef,"Per capita disappearance, carcass weight",(LBS) Pounds,115.6609676
1974,Yr Jan-Dec,Beef,"Per capita disappearance, retail weight",(LBS) Pounds,85.58911601
1974,Yr Jan-Dec,Beef,Total disappearance,"Million lbs, CWE",24739.67856
1974,Yr Jan-Dec,Beef,Total production,"Million lbs, CWE",23137
1974,Yr Jan-Dec,Beef,Total supply,"Million lbs, CWE",25332.0272
1974,Yr Jan-Dec,"Chickens, Broilers",Beginning stocks,Million LBS,100
1974,Yr Jan-Dec,"Chickens, Broilers",Condemnations,Million LBS,20.515
1974,Yr Jan-Dec,"Chickens, Broilers",Ending stocks,Million LBS,121
1974,Yr Jan-Dec,"Chickens, Broilers",Exports,Million LBS,115.342
1974,Yr Jan-Dec,"Chickens, Broilers",Federally inspected production,Million LBS,7916.834
1974,Yr Jan-Dec,"Chickens, Broilers",Net ready-to-cook production,Million LBS,8034.33904
1974,Yr Jan-Dec,"Chickens, Broilers","Per capita disappearance, boneless retail weight",(LBS) Pounds,25.21914966
1974,Yr Jan-Dec,"Chickens, Broilers","Per capita disappearance, carcass weight",(LBS) Pounds,36.92408442
1974,Yr Jan-Dec,"Chickens, Broilers","Per capita disappearance, retail weight",(LBS) Pounds,36.55484357
1974,Yr Jan-Dec,"Chickens, Broilers",Total disappearance,Million LBS,7897.99704
1974,Yr Jan-Dec,"Chickens, Broilers",Total supply,Million LBS,8134.33904
1974,Yr Jan-Dec,Lamb and mutton,Beginning stocks,"Million lbs, CWE",15.034
1974,Yr Jan-Dec,Lamb and mutton,Commercial production,"Million lbs, CWE",453
1974,Yr Jan-Dec,Lamb and mutton,Ending stocks,"Million lbs, CWE",13.69
1974,Yr Jan-Dec,Lamb and mutton,Exports,"Million lbs, CWE",2.693001
1974,Yr Jan-Dec,Lamb and mutton,Farm production,"Million lbs, CWE",11
1974,Yr Jan-Dec,Lamb and mutton,Imports,"Million lbs, CWE",26
1974,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, boneless retail weight",(LBS) Pounds,1.503202375
1974,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, carcass weight",(LBS) Pounds,2.284502089
1974,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, retail weight",(LBS) Pounds,2.033206859
1974,Yr Jan-Dec,Lamb and mutton,Total disappearance,"Million lbs, CWE",488.650999
1974,Yr Jan-Dec,Lamb and mutton,Total production,"Million lbs, CWE",464
1974,Yr Jan-Dec,Lamb and mutton,Total supply,"Million lbs, CWE",505.034
1974,Yr Jan-Dec,Pork,Beginning stocks,"Million lbs, CWE",348.209
1974,Yr Jan-Dec,Pork,Commercial production,"Million lbs, CWE",14100
1974,Yr Jan-Dec,Pork,Ending stocks,"Million lbs, CWE",379.684
1974,Yr Jan-Dec,Pork,Exports,"Million lbs, CWE",126.959001
1974,Yr Jan-Dec,Pork,Farm production,"Million lbs, CWE",231
1974,Yr Jan-Dec,Pork,Imports,"Million lbs, CWE",488
1974,Yr Jan-Dec,Pork,"Per capita disappearance, boneless retail weight",(LBS) Pounds,46.94983577
1974,Yr Jan-Dec,Pork,"Per capita disappearance, carcass weight",(LBS) Pounds,68.53990624
1974,Yr Jan-Dec,Pork,"Per capita disappearance, retail weight",(LBS) Pounds,52.7071879
1974,Yr Jan-Dec,Pork,Total disappearance,"Million lbs, CWE",14660.566
1974,Yr Jan-Dec,Pork,Total production,"Million lbs, CWE",14331
1974,Yr Jan-Dec,Pork,Total supply,"Million lbs, CWE",15167.209
1974,Yr Jan-Dec,Total poultry,Beginning stocks,Million LBS,427.775
1974,Yr Jan-Dec,Total poultry,Ending stocks,Million LBS,450.042
1974,Yr Jan-Dec,Total poultry,Exports,Million LBS,164.342
1974,Yr Jan-Dec,Total poultry,Federally inspected production,Million LBS,10287.62
1974,Yr Jan-Dec,Total poultry,Net ready-to-cook production,Million LBS,10626.76604
1974,Yr Jan-Dec,Total poultry,"Per capita disappearance, boneless retail weight",(LBS) Pounds,34.26907959
1974,Yr Jan-Dec,Total poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,48.81429358
1974,Yr Jan-Dec,Total poultry,"Per capita disappearance, retail weight",(LBS) Pounds,48.44503149
1974,Yr Jan-Dec,Total poultry,Total disappearance,Million LBS,10440.15704
1974,Yr Jan-Dec,Total poultry,Total supply,Million LBS,11054.54104
1974,Yr Jan-Dec,Total red meat,Beginning stocks,"Million lbs, CWE",954.8362
1974,Yr Jan-Dec,Total red meat,Commercial production,"Million lbs, CWE",37838
1974,Yr Jan-Dec,Total red meat,Ending stocks,"Million lbs, CWE",925.64564
1974,Yr Jan-Dec,Total red meat,Exports,"Million lbs, CWE",206.386001
1974,Yr Jan-Dec,Total red meat,Farm production,"Million lbs, CWE",580
1974,Yr Jan-Dec,Total red meat,Imports,"Million lbs, CWE",2160
1974,Yr Jan-Dec,Total red meat,"Per capita disappearance, boneless retail weight",(LBS) Pounds,130.8237602
1974,Yr Jan-Dec,Total red meat,"Per capita disappearance, carcass weight",(LBS) Pounds,188.878612
1974,Yr Jan-Dec,Total red meat,"Per capita disappearance, retail weight",(LBS) Pounds,142.3158967
1974,Yr Jan-Dec,Total red meat,Total disappearance,"Million lbs, CWE",40400.80456
1974,Yr Jan-Dec,Total red meat,Total production,"Million lbs, CWE",38418
1974,Yr Jan-Dec,Total red meat,Total supply,"Million lbs, CWE",41532.8362
1974,Yr Jan-Dec,Total red meat and poultry,Beginning stocks,"Million lbs, CWE",1382.6112
1974,Yr Jan-Dec,Total red meat and poultry,Commercial production,"Million lbs, CWE",48464.76604
1974,Yr Jan-Dec,Total red meat and poultry,Exports,"Million lbs, CWE",370.728001
1974,Yr Jan-Dec,Total red meat and poultry,Imports,"Million lbs, CWE",2160
1974,Yr Jan-Dec,Total red meat and poultry,Other production,"Million lbs, CWE",580
1974,Yr Jan-Dec,Total red meat and poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,237.6929055
1974,Yr Jan-Dec,Total red meat and poultry,"Per capita disappearance, retail weight",(LBS) Pounds,190.7609282
1974,Yr Jan-Dec,Total red meat and poultry,Total production,"Million lbs, CWE",49044.76604
1974,Yr Jan-Dec,Total red meat and poultry,Total supply,"Million lbs, CWE",52587.37724
1974,Yr Jan-Dec,Turkeys,Beginning stocks,Million LBS,280.957
1974,Yr Jan-Dec,Turkeys,Condemnations,Million LBS,1.819
1974,Yr Jan-Dec,Turkeys,Ending stocks,Million LBS,275.027
1974,Yr Jan-Dec,Turkeys,Exports,Million LBS,39.593
1974,Yr Jan-Dec,Turkeys,Federally inspected production,Million LBS,1835.821
1974,Yr Jan-Dec,Turkeys,Net ready-to-cook production,Million LBS,1890.41196
1974,Yr Jan-Dec,Turkeys,"Per capita disappearance, boneless retail weight",(LBS) Pounds,6.857614209
1974,Yr Jan-Dec,Turkeys,"Per capita disappearance, carcass weight",(LBS) Pounds,8.680524315
1974,Yr Jan-Dec,Turkeys,"Per capita disappearance, retail weight",(LBS) Pounds,8.680524315
1974,Yr Jan-Dec,Turkeys,Total disappearance,Million LBS,1856.74896
1974,Yr Jan-Dec,Turkeys,Total supply,Million LBS,2171.36896
1974,Yr Jan-Dec,U.S. population,Population,Million,213.898
1974,Yr Jan-Dec,Veal,Beginning stocks,"Million lbs, CWE",11.566
1974,Yr Jan-Dec,Veal,Commercial production,"Million lbs, CWE",442
1974,Yr Jan-Dec,Veal,Ending stocks,"Million lbs, CWE",13.548
1974,Yr Jan-Dec,Veal,Exports,"Million lbs, CWE",3.108999
1974,Yr Jan-Dec,Veal,Farm production,"Million lbs, CWE",44
1974,Yr Jan-Dec,Veal,Imports,"Million lbs, CWE",31
1974,Yr Jan-Dec,Veal,"Per capita disappearance, boneless retail weight",(LBS) Pounds,1.639366688
1974,Yr Jan-Dec,Veal,"Per capita disappearance, carcass weight",(LBS) Pounds,2.393236041
1974,Yr Jan-Dec,Veal,"Per capita disappearance, retail weight",(LBS) Pounds,1.986385914
1974,Yr Jan-Dec,Veal,Total disappearance,"Million lbs, CWE",511.909001
1974,Yr Jan-Dec,Veal,Total production,"Million lbs, CWE",486
1974,Yr Jan-Dec,Veal,Total supply,"Million lbs, CWE",528.566
1975,Yr Jan-Dec,Beef,Beginning stocks,"Million lbs, CWE",518.72364
1975,Yr Jan-Dec,Beef,Commercial production,"Million lbs, CWE",23672
1975,Yr Jan-Dec,Beef,Ending stocks,"Million lbs, CWE",455.68688
1975,Yr Jan-Dec,Beef,Exports,"Million lbs, CWE",66.384
1975,Yr Jan-Dec,Beef,Farm production,"Million lbs, CWE",303
1975,Yr Jan-Dec,Beef,Imports,"Million lbs, CWE",1758
1975,Yr Jan-Dec,Beef,"Per capita disappearance, boneless retail weight",(LBS) Pounds,83.15221073
1975,Yr Jan-Dec,Beef,"Per capita disappearance, carcass weight",(LBS) Pounds,119.1292417
1975,Yr Jan-Dec,Beef,"Per capita disappearance, retail weight",(LBS) Pounds,88.15563889
1975,Yr Jan-Dec,Beef,Total disappearance,"Million lbs, CWE",25729.65276
1975,Yr Jan-Dec,Beef,Total production,"Million lbs, CWE",23975
1975,Yr Jan-Dec,Beef,Total supply,"Million lbs, CWE",26251.72364
1975,Yr Jan-Dec,"Chickens, Broilers",Beginning stocks,Million LBS,121
1975,Yr Jan-Dec,"Chickens, Broilers",Condemnations,Million LBS,22.94
1975,Yr Jan-Dec,"Chickens, Broilers",Ending stocks,Million LBS,75
1975,Yr Jan-Dec,"Chickens, Broilers",Exports,Million LBS,137.731
1975,Yr Jan-Dec,"Chickens, Broilers",Federally inspected production,Million LBS,7966.103
1975,Yr Jan-Dec,"Chickens, Broilers",Net ready-to-cook production,Million LBS,8019.67296
1975,Yr Jan-Dec,"Chickens, Broilers","Per capita disappearance, boneless retail weight",(LBS) Pounds,25.07065139
1975,Yr Jan-Dec,"Chickens, Broilers","Per capita disappearance, carcass weight",(LBS) Pounds,36.70666383
1975,Yr Jan-Dec,"Chickens, Broilers","Per capita disappearance, retail weight",(LBS) Pounds,36.33959719
1975,Yr Jan-Dec,"Chickens, Broilers",Total disappearance,Million LBS,7927.94196
1975,Yr Jan-Dec,"Chickens, Broilers",Total supply,Million LBS,8140.67296
1975,Yr Jan-Dec,Lamb and mutton,Beginning stocks,"Million lbs, CWE",13.69
1975,Yr Jan-Dec,Lamb and mutton,Commercial production,"Million lbs, CWE",400
1975,Yr Jan-Dec,Lamb and mutton,Ending stocks,"Million lbs, CWE",11.785
1975,Yr Jan-Dec,Lamb and mutton,Exports,"Million lbs, CWE",3.05
1975,Yr Jan-Dec,Lamb and mutton,Farm production,"Million lbs, CWE",11
1975,Yr Jan-Dec,Lamb and mutton,Imports,"Million lbs, CWE",27
1975,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, boneless retail weight",(LBS) Pounds,1.330906839
1975,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, carcass weight",(LBS) Pounds,2.022654771
1975,Yr Jan-Dec,Lamb and mutton,"Per capita disappearance, retail weight",(LBS) Pounds,1.800162746
1975,Yr Jan-Dec,Lamb and mutton,Total disappearance,"Million lbs, CWE",436.855
1975,Yr Jan-Dec,Lamb and mutton,Total production,"Million lbs, CWE",411
1975,Yr Jan-Dec,Lamb and mutton,Total supply,"Million lbs, CWE",451.69
1975,Yr Jan-Dec,Pork,Beginning stocks,"Million lbs, CWE",379.684
1975,Yr Jan-Dec,Pork,Commercial production,"Million lbs, CWE",11585
1975,Yr Jan-Dec,Pork,Ending stocks,"Million lbs, CWE",300.217
1975,Yr Jan-Dec,Pork,Exports,"Million lbs, CWE",265.104
1975,Yr Jan-Dec,Pork,Farm production,"Million lbs, CWE",194
1975,Yr Jan-Dec,Pork,Imports,"Million lbs, CWE",439
1975,Yr Jan-Dec,Pork,"Per capita disappearance, boneless retail weight",(LBS) Pounds,38.44009644
1975,Yr Jan-Dec,Pork,"Per capita disappearance, carcass weight",(LBS) Pounds,55.7102847
1975,Yr Jan-Dec,Pork,"Per capita disappearance, retail weight",(LBS) Pounds,42.89691922
1975,Yr Jan-Dec,Pork,Total disappearance,"Million lbs, CWE",12032.363
1975,Yr Jan-Dec,Pork,Total production,"Million lbs, CWE",11779
1975,Yr Jan-Dec,Pork,Total supply,"Million lbs, CWE",12597.684
1975,Yr Jan-Dec,Total poultry,Beginning stocks,Million LBS,450.042
1975,Yr Jan-Dec,Total poultry,Ending stocks,Million LBS,309.831
1975,Yr Jan-Dec,Total poultry,Exports,Million LBS,202.041
1975,Yr Jan-Dec,Total poultry,Federally inspected production,Million LBS,10154.99
1975,Yr Jan-Dec,Total poultry,Net ready-to-cook production,Million LBS,10353.05188
1975,Yr Jan-Dec,Total poultry,"Per capita disappearance, boneless retail weight",(LBS) Pounds,33.43060223
1975,Yr Jan-Dec,Total poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,47.65006079
1975,Yr Jan-Dec,Total poultry,"Per capita disappearance, retail weight",(LBS) Pounds,47.28300456
1975,Yr Jan-Dec,Total poultry,Total disappearance,Million LBS,10291.22188
1975,Yr Jan-Dec,Total poultry,Total supply,Million LBS,10803.09388
1975,Yr Jan-Dec,Total red meat,Beginning stocks,"Million lbs, CWE",925.64564
1975,Yr Jan-Dec,Total red meat,Commercial production,"Million lbs, CWE",36484
1975,Yr Jan-Dec,Total red meat,Ending stocks,"Million lbs, CWE",778.23888
1975,Yr Jan-Dec,Total red meat,Exports,"Million lbs, CWE",336.761999
1975,Yr Jan-Dec,Total red meat,Farm production,"Million lbs, CWE",554
1975,Yr Jan-Dec,Total red meat,Imports,"Million lbs, CWE",2248
1975,Yr Jan-Dec,Total red meat,"Per capita disappearance, boneless retail weight",(LBS) Pounds,125.7705718
1975,Yr Jan-Dec,Total red meat,"Per capita disappearance, carcass weight",(LBS) Pounds,181.018908
1975,Yr Jan-Dec,Total red meat,"Per capita disappearance, retail weight",(LBS) Pounds,136.3028041
1975,Yr Jan-Dec,Total red meat,Total disappearance,"Million lbs, CWE",39096.64476
1975,Yr Jan-Dec,Total red meat,Total production,"Million lbs, CWE",37038
1975,Yr Jan-Dec,Total red meat,Total supply,"Million lbs, CWE",40211.64564
1975,Yr Jan-Dec,Total red meat and poultry,Beginning stocks,"Million lbs, CWE",1375.68764
1975,Yr Jan-Dec,Total red meat and poultry,Commercial production,"Million lbs, CWE",46837.05188
1975,Yr Jan-Dec,Total red meat and poultry,Exports,"Million lbs, CWE",538.802999
1975,Yr Jan-Dec,Total red meat and poultry,Imports,"Million lbs, CWE",2248
1975,Yr Jan-Dec,Total red meat and poultry,Other production,"Million lbs, CWE",554
1975,Yr Jan-Dec,Total red meat and poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,228.6689688
1975,Yr Jan-Dec,Total red meat and poultry,"Per capita disappearance, retail weight",(LBS) Pounds,183.5858086
1975,Yr Jan-Dec,Total red meat and poultry,Total production,"Million lbs, CWE",47391.05188
1975,Yr Jan-Dec,Total red meat and poultry,Total supply,"Million lbs, CWE",51014.73952
1975,Yr Jan-Dec,Turkeys,Beginning stocks,Million LBS,275.027
1975,Yr Jan-Dec,Turkeys,Condemnations,Million LBS,2.498
1975,Yr Jan-Dec,Turkeys,Ending stocks,Million LBS,195.177
1975,Yr Jan-Dec,Turkeys,Exports,Million LBS,47.307
